Date,Log_Return,SPY_Log_Return,EEM_Log_Return,VEA_Close_Log_Return,VIX_Change,Is_Post_Holiday,Is_IMF_Event,IMF_3Day_Window,USDPKR_Log_Return,annual_gdp_growth,EMA_crossover,RSI_OB,RSI_OS,MACD_Hist,True_Range,kibor_rate_change_5,kibor_rate_change_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,days_since_high_63,drawdown_252,target_next_log_return
2022-03-08,-0.00902249,-0.029922186,-0.038145549,0.0060996563195301265,4.470001221,0,0,0,0.0004724728812151449,4.778106869,0.0,0.0,1.0,-213.2422725556795,638.1900000000023,0.1800000000000015,0.47000000000000064,-0.028829204951140608,0.0005756223593913479,0.0002605914707511925,0.007704953171329132,-0.007730334403592276,19.0,,0.0038316501783787985
2022-03-09,0.00383165,-0.007610688,0.003254355,0.03757341309845636,-1.319999695,0,0,0,0.003370823998000159,4.778106869,0.0,0.0,0.0,-222.27249111697063,351.38000000000466,0.21999999999999886,0.5499999999999989,-0.008981909294780821,-0.028829204951140608,0.0005756223593913479,-0.006460644439573837,0.002682385078883076,20.0,,0.018658582849741086
2022-03-10,0.018658583,0.026457616,0.027919481,-0.01134385291341187,-2.680000305,0,0,0,0.0005606439484223521,4.778106869,0.0,0.0,0.0,-161.7312798162332,878.8600000000006,0.8499999999999996,1.1500000000000004,0.003839000334667775,-0.008981909294780821,-0.028829204951140608,0.0002605914707511925,-0.028857206668657764,21.0,,-0.00457770153712714
2022-03-11,-0.004577702,-0.004525716,-0.018909503,-0.009478750331103413,-2.220001221,0,0,0,-0.0005606439484224428,4.778106869,0.0,0.0,0.0,-124.90556337143812,370.1099999999933,0.8300000000000001,1.17,0.01883374191737741,0.003839000334667775,-0.008981909294780821,0.0005756223593913479,0.0035073742012126097,22.0,,-0.006583321313779849
2022-03-14,-0.006583321,-0.012796599,-0.021150936,0.0064024305320605915,0.520000458,1,0,0,-0.0005610440737103126,4.778106869,0.0,0.0,0.0,-110.08793125767278,442.82999999999447,0.7099999999999991,1.1400000000000006,-0.0045672398310561135,0.01883374191737741,0.003839000334667775,-0.028829204951140608,0.010839564353050113,23.0,-0.10998606906198904,0.00810529946919438
2022-03-15,0.008105299,-0.007335114,-0.024493295,0.008764331544368223,1.020000458,0,0,0,0.0019621932211080994,4.778106869,0.0,0.0,0.0,-68.7872924166034,466.8099999999977,0.7099999999999991,1.1199999999999992,-0.006561698729512733,-0.0045672398310561135,0.01883374191737741,-0.008981909294780821,0.007704953171329132,24.0,-0.10274292534921758,0.005835435042906976
2022-03-16,0.005835435,0.021752236,0.001443343,0.0332541473649742,-1.940000534,0,0,0,0.000839713955482288,4.778106869,0.0,0.0,0.0,-19.090028050567525,561.4499999999971,0.6300000000000008,1.0999999999999996,0.008138236336522997,-0.006561698729512733,-0.0045672398310561135,0.003839000334667775,-0.006460644439573837,25.0,-0.09749173337974237,-0.0038381089806482855
2022-03-17,-0.003838109,0.021931889,0.077450645,0.009032732548253937,-3.159999847,0,0,0,0.0016774007529205986,4.778106869,0.0,0.0,0.0,6.228626553649576,388.8399999999965,-0.03999999999999915,1.0700000000000003,0.0058524943606812485,0.008138236336522997,-0.006561698729512733,0.01883374191737741,0.0002605914707511925,26.0,-0.10094901949838764,-0.017902022590989677
2022-03-18,-0.017902023,0.012433173,-0.005129974,0.008537268941197957,-1.0,0,0,0,0.0,4.778106869,0.0,0.0,0.0,-23.926394892166627,816.6800000000003,0.08000000000000007,1.1899999999999995,-0.0038307528545884484,0.0058524943606812485,0.008138236336522997,-0.0045672398310561135,0.0005756223593913479,27.0,-0.11690064129927957,0.00464293806285853
2022-03-21,0.004642938,0.010893425,0.014209992,-0.007074522979962851,-1.799999237,1,0,0,0.0069589703243035225,4.778106869,0.0,0.0,0.0,-24.833528077277492,358.2099999999991,0.120000000000001,1.2200000000000006,-0.017742733334200844,-0.0038307528545884484,0.0058524943606812485,-0.006561698729512733,-0.028829204951140608,28.0,-0.11279093249446703,-0.0006115648417506551
2022-03-22,-0.000611565,-0.000292711,-0.01555238,0.00914582213384166,-0.340000153,0,0,0,0.003599582496468874,4.778106869,0.0,0.0,0.0,-21.77068550619032,234.24000000000524,0.17999999999999972,1.2699999999999996,0.004653733200371768,-0.017742733334200844,-0.0038307528545884484,0.008138236336522997,-0.008981909294780821,29.0,-0.11333335248803111,0.007350971697775678
2022-03-24,0.007350972,0.011633622,0.017974448,-0.0047703783548341365,-0.590000153,1,0,0,0.0005526726042984531,4.778106869,0.0,0.0,0.0,5.698740858224767,633.6100000000006,0.5600000000000005,1.620000000000001,-0.0006113778740890474,0.004653733200371768,-0.017742733334200844,0.0058524943606812485,0.003839000334667775,30.0,-0.10679147594060512,0.0006566851830309055
2022-03-25,0.000656685,0.014961749,0.005299453,0.001454237241122206,-1.899999619,0,0,0,0.0,4.778106869,0.0,0.0,0.0,28.49478829597672,310.8399999999965,0.5999999999999996,1.5,0.007378056415883849,-0.0006113778740890474,0.004653733200371768,-0.0038307528545884484,0.01883374191737741,31.0,-0.10620472650375323,0.0087426129551381
2022-03-28,0.008742613,0.004871772,-0.007959515,-0.003118782303904821,-0.86000061,1,0,0,0.0017938690017238628,4.778106869,0.0,0.0,0.0,69.68230448769896,642.5499999999956,0.4900000000000002,1.4900000000000002,0.000656900847951114,0.007378056415883849,-0.0006113778740890474,-0.017742733334200844,-0.0045672398310561135,32.0,-0.09835636275276005,0.011432218698952067
2022-03-29,0.011432219,0.007088011,0.003324276,0.019386019178695812,-1.180000305,0,0,0,0.003166151702289781,4.778106869,0.0,0.0,0.0,127.91100297103168,545.0200000000041,0.4599999999999991,1.4800000000000004,0.008780941210723814,0.000656900847951114,0.007378056415883849,0.004653733200371768,-0.006561698729512733,33.0,-0.08798942989052283,-0.002278538063164012
2022-03-30,-0.002278538,0.012294905,0.016891823,-0.0036832517414644877,-0.729999542,0,0,0,0.0005496351069559223,4.778106869,0.0,0.0,0.0,154.78543151043988,469.31000000000495,0.41000000000000014,1.4800000000000004,0.011497816247989068,0.008780941210723814,0.000656900847951114,-0.0006113778740890474,0.008138236336522997,34.0,-0.09006511502669623,0.013247508880455346
2022-03-31,0.013247509,-0.006194009,-0.002831956,-0.01549457750180732,0.430000305,0,0,0,0.0,4.778106869,1.0,0.0,0.0,204.43401042593058,591.2700000000041,0.049999999999998934,1.459999999999999,-0.0022759441657833612,0.011497816247989068,0.008780941210723814,0.007378056415883849,0.0058524943606812485,35.0,-0.07793054561335533,0.004957329647333374
2022-04-01,0.00495733,-0.015510943,-0.015166824,0.0087065638224172,1.229999542,0,0,0,0.006571748505167828,4.778106869,1.0,0.0,0.0,241.80411647063352,741.1900000000023,0.009999999999999787,1.42,0.01333564589481262,-0.0022759441657833612,0.011497816247989068,0.000656900847951114,-0.0038307528545884484,36.0,-0.0733481946423763,-0.028076223633130774
2022-04-04,-0.028076224,0.002830037,0.016474955,0.004324980135859896,-0.930000305,1,0,0,0.0007492489648274872,4.778106869,1.0,0.0,0.0,174.94243540430017,1328.0299999999988,-0.009999999999999787,1.3900000000000006,0.004969637535631399,0.01333564589481262,-0.0022759441657833612,0.008780941210723814,-0.017742733334200844,37.0,-0.09900324425851614,0.0005929628870592356
2022-04-05,0.000592963,0.008530032,0.017493086,-0.01199100590912777,-1.059999466,0,0,0,-0.00020351305215255783,4.778106869,1.0,0.0,0.0,127.2949190640879,505.8000000000029,0.02999999999999936,1.3199999999999985,-0.027685749348147826,0.004969637535631399,0.01333564589481262,0.011497816247989068,0.004653733200371768,38.0,-0.09846882819221248,0.004157700324955953
2022-04-06,0.0041577,-0.01271167,-0.018583153,-0.012979096593338752,2.460000992,0,0,0,-0.0024579935193433573,4.778106869,1.0,0.0,0.0,103.9161964707553,449.8399999999965,0.13000000000000078,1.4299999999999997,0.00059313872430522,-0.027685749348147826,0.004969637535631399,-0.0022759441657833612,-0.0006113778740890474,39.0,-0.09471272878918235,-0.007378364225654674
2022-04-07,-0.007378364,-0.010049683,-0.013172383,0.0010529481530110834,1.069999695,0,0,0,0.015466273949559026,4.778106869,1.0,0.0,0.0,64.36332619324878,597.8399999999965,0.6699999999999999,1.9100000000000001,0.004166355552075007,0.00059313872430522,-0.027685749348147826,0.01333564589481262,0.007378056415883849,40.0,-0.10136768646277317,0.014909932530995653
2022-04-08,0.014909933,0.005026214,-0.007987678,-0.00021046882952833982,-0.550001144,0,0,0,0.0,4.778106869,1.0,0.0,0.0,79.26976549304719,714.7200000000012,0.6799999999999997,1.25,-0.007351210919700368,0.004166355552075007,0.00059313872430522,0.004969637535631399,0.000656900847951114,41.0,-0.08786875529490568,0.03754472611724332
2022-04-11,0.037544726,-0.002677369,0.000890698,-0.010582109330536972,-0.38999939,1,0,0,-0.007567570690433767,4.778106869,1.0,0.0,0.0,193.88636379995887,1770.9599999999991,0.5500000000000007,1.1100000000000012,0.015021640068486386,-0.007351210919700368,0.004166355552075007,-0.027685749348147826,0.008780941210723814,42.0,-0.05297204289776647,0.005668166625644047
2022-04-12,0.005668167,-0.01724019,-0.012542359,-0.006617622140171473,3.210000992,0,0,0,-0.010362837056446198,4.778106869,1.0,0.0,0.0,272.7741543623608,562.8000000000029,0.4900000000000002,1.0999999999999996,0.03825843331177836,0.015021640068486386,-0.007351210919700368,0.00059313872430522,0.011497816247989068,0.0,-0.04758888874294831,-0.005223146628148866
2022-04-13,-0.005223147,-0.003711935,-0.003160134,0.011711047289900425,-0.11000061,0,0,0,-0.003569927764345037,4.778106869,1.0,0.0,0.0,292.3427529770977,580.7800000000061,0.3899999999999988,1.1099999999999994,0.005684261076399411,0.03825843331177836,0.015021640068486386,0.004166355552075007,-0.0022759441657833612,1.0,-0.052550502728723525,0.006884651930785807
2022-04-14,0.006884652,0.01138838,0.013028016,-0.004880717528211695,-2.440000534,0,0,0,-0.0024789818201825004,4.778106869,1.0,0.0,0.0,308.8210306648207,455.75,-0.08000000000000007,1.1999999999999993,-0.005209529715824668,0.005684261076399411,0.03825843331177836,-0.007351210919700368,0.01333564589481262,0.0,-0.04600513728992772,0.002516169983217976
2022-04-15,0.00251617,-0.012529969,-0.013028016,0.0,0.880001068,0,0,0,-0.0030382735545721237,4.778106869,1.0,0.0,0.0,308.9149900108772,301.1599999999962,-0.009999999999999787,1.2799999999999994,0.006908405627578995,-0.005209529715824668,0.005684261076399411,0.015021640068486386,0.004969637535631399,0.0,-0.04360170159388976,-0.0013302395866410237
2022-04-18,-0.00133024,-0.012529969,-0.013028016,-0.004263424682040496,0.880001068,1,0,0,0.004140792666031387,4.778106869,1.0,0.0,0.0,286.60337990068535,540.510000000002,0.16999999999999993,1.200000000000001,0.0025193381956065686,0.006908405627578995,-0.005209529715824668,0.03825843331177836,-0.027685749348147826,1.0,-0.04487309465485434,-0.004441128207227739
2022-04-19,-0.004441128,0.000411028,-0.003397209,0.004476168197898058,-0.530000687,0,0,0,-0.0013783599701212709,4.778106869,1.0,0.0,0.0,241.5571647811811,470.59999999999854,0.21000000000000085,1.1899999999999995,-0.001329355210149763,0.0025193381956065686,0.006908405627578995,0.005684261076399411,0.00059313872430522,2.0,-0.049105530344324855,-0.008457239734413141
2022-04-20,-0.00845724,0.016013773,-0.005003242,0.007416041539879139,-0.799999237,0,0,0,0.009882062503177915,4.778106869,1.0,0.0,0.0,172.3316434631705,694.9199999999983,0.3000000000000007,1.2300000000000004,-0.0044312809803437325,-0.001329355210149763,0.0025193381956065686,-0.005209529715824668,0.004166355552075007,3.0,-0.05711356218271613,-0.006343981664320865
2022-04-21,-0.006343982,-0.000741823,-0.005945825,-0.011892209737777184,-1.050001144,0,0,0,0.013834496999458646,4.778106869,1.0,0.0,0.0,97.54720736969603,467.22000000000116,0.7300000000000004,1.3699999999999992,-0.008421577886861598,-0.0044312809803437325,-0.001329355210149763,0.006908405627578995,-0.007351210919700368,4.0,-0.06307628276274224,-0.002184076326695896
2022-04-22,-0.002184076,-0.015066352,-0.019453889,-0.018543019244151474,2.36000061,0,0,0,0.004358480661012176,4.778106869,1.0,0.0,0.0,35.16188981644916,269.77999999999884,0.6899999999999995,1.3699999999999992,-0.006323901098661877,-0.008421577886861598,-0.0044312809803437325,0.0025193381956065686,0.015021640068486386,5.0,-0.06512036264768284,0.011355599006197137
2022-04-25,0.011355599,-0.027822647,-0.008926563,-0.005893293376898176,5.529998779,1,0,0,-0.006138090275784737,4.778106869,1.0,0.0,0.0,23.2944024910542,650.5699999999997,0.8399999999999999,1.5500000000000007,-0.002181692967457405,-0.006323901098661877,-0.008421577886861598,-0.001329355210149763,0.03825843331177836,6.0,-0.05444373936914282,-0.0055626967070665405
2022-04-26,-0.005562697,0.005780785,-0.007341659,-0.02752063815919477,-1.189998627,0,0,0,0.00258743997522022,4.778106869,1.0,0.0,0.0,-5.850848666467755,401.6600000000035,0.8599999999999994,1.5899999999999999,0.011420318565048104,-0.002181692967457405,-0.006323901098661877,-0.0044312809803437325,0.005684261076399411,7.0,-0.05968897970039866,-0.0062258981717949035
2022-04-27,-0.006225898,-0.02938854,-0.022110846,0.004490370531014703,6.5,0,0,0,0.008843653636998988,4.778106869,1.0,0.0,0.0,-46.12160051583419,475.8700000000026,0.9000000000000004,1.7200000000000006,-0.005547253558192744,0.011420318565048104,-0.002181692967457405,-0.008421577886861598,-0.005209529715824668,8.0,-0.06552507404658858,-0.006254295016992627
2022-04-28,-0.006254295,0.002807813,0.011596985,0.015559344044492064,-1.920000076,0,0,0,-0.011269187474272364,4.778106869,1.0,0.0,0.0,-91.11878837022181,876.3400000000038,1.120000000000001,2.4400000000000013,-0.006206557426425063,-0.005547253558192744,0.011420318565048104,-0.006323901098661877,0.006908405627578995,9.0,-0.07135131740538125,-0.0090709691177274
2022-05-06,-0.009070969,0.024945713,0.01430985,-0.0325031586510472,-1.61000061,1,0,0,-0.000269885584398877,4.778106869,1.0,0.0,0.0,-144.4706105091954,464.99000000000524,1.0099999999999998,2.369999999999999,-0.006234777624288146,-0.006206557426425063,-0.005547253558192744,-0.002181692967457405,0.0025193381956065686,10.0,-0.07973697042733596,-0.03281729817245247
2022-05-09,-0.032817298,-0.005986833,-0.013830285,-0.031476809230374464,-1.010000229,1,0,0,0.005115084277093516,4.778106869,0.0,0.0,0.0,-266.2439070836219,1608.2000000000044,0.8099999999999987,2.369999999999999,-0.009029951992744367,-0.006234777624288146,-0.006206557426425063,0.011420318565048104,-0.001329355210149763,11.0,-0.10944734318869898,0.0025597988602986633
2022-05-10,0.002559799,-0.032541076,-0.029253368,0.004925608599192601,4.559999466,0,0,0,0.006423988781577733,4.778106869,0.0,0.0,0.0,-324.4273591941246,384.8600000000006,0.8000000000000007,2.360000000000001,-0.032284653198726754,-0.009029951992744367,-0.006234777624288146,-0.005547253558192744,-0.0044312809803437325,12.0,-0.10716478731718215,-0.014848680511891508
2022-05-11,-0.014848681,0.002308083,0.004768503,-0.005160724922977516,-1.759998322,0,0,0,0.005587366284284628,4.778106869,0.0,0.0,0.0,-386.98274524124065,1255.2699999999968,0.6899999999999995,2.2799999999999994,0.002563077942734804,-0.032284653198726754,-0.009029951992744367,-0.006206557426425063,-0.008421577886861598,13.0,-0.12032426987765077,0.0008229791913095893
2022-05-12,0.000822979,-0.016013806,-0.007035106,-0.003770029097708001,-0.430000305,0,0,0,0.0055563210033288775,4.778106869,0.0,0.0,0.0,-404.9444565493014,759.2300000000032,0.019999999999999574,1.790000000000001,-0.014738982483594731,0.002563077942734804,-0.032284653198726754,-0.006234777624288146,-0.006323901098661877,14.0,-0.11960001707504475,0.013614163637579701
2022-05-13,0.013614164,-0.001044483,-0.006577457,0.027705150637927355,-0.790000916,0,0,0,0.009976422607576014,4.778106869,0.0,0.0,0.0,-357.8172462166331,651.9499999999971,0.13000000000000078,1.8200000000000003,0.0008233179316032846,-0.014738982483594731,0.002563077942734804,-0.009029951992744367,-0.002181692967457405,15.0,-0.10753214705553993,-0.019016337639741997
2022-05-16,-0.019016338,0.023626468,0.027289349,0.001376810070543989,-2.899999619,1,0,0,0.006769112453430046,4.778106869,0.0,0.0,0.0,-361.35017295570583,1111.0699999999997,0.20000000000000107,2.0199999999999996,0.013707258352518181,0.0008233179316032846,-0.014738982483594731,-0.032284653198726754,0.011420318565048104,16.0,-0.12434326750684643,0.001375750889933485
2022-05-17,0.001375751,-0.004065787,-0.00395944,0.019078483273551588,-1.400001526,0,0,0,0.0031088424184743104,4.778106869,0.0,0.0,0.0,-339.6028494538239,276.7099999999991,0.16999999999999993,2.040000000000001,-0.018836667781189864,0.013707258352518181,0.0008233179316032846,0.002563077942734804,-0.005547253558192744,17.0,-0.12313775292410145,0.007015998144632539
2022-05-18,0.007015998,0.020361689,0.024250937,-0.024135993380287612,-1.369998932,0,0,0,0.010293451506671788,4.778106869,0.0,0.0,0.0,-286.9273818489788,651.8799999999974,0.2599999999999998,2.1500000000000004,0.0013766976693168065,-0.018836667781189864,0.013707258352518181,-0.014738982483594731,-0.006206557426425063,18.0,-0.11696405703064983,-0.0010098787829561178
2022-05-19,-0.001009879,-0.041146445,-0.024250937,0.010317660376705189,4.859998703,0,0,0,0.011201730832543432,4.778106869,0.0,0.0,0.0,-238.9433529785984,317.5699999999997,-0.14000000000000057,1.7300000000000004,0.007040667920234167,0.0013766976693168065,-0.018836667781189864,0.0008233179316032846,-0.006234777624288146,19.0,-0.11785536616120162,0.002724080391235241
2022-05-20,0.00272408,-0.00614378,0.01574435,0.005686356710350561,-1.609998703,0,0,0,0.011578297147339626,4.778106869,0.0,0.0,0.0,-185.61640664501033,247.20000000000437,-0.13000000000000078,1.6999999999999993,-0.0010093690269896705,0.007040667920234167,0.0013766976693168065,0.013707258352518181,-0.009029951992744367,20.0,-0.11544905726050614,-0.015442033879505037
2022-05-23,-0.015442034,0.000436682,0.004140844,0.017090551652304515,0.079999924,1,0,0,0.0012504690697031724,4.778106869,0.0,0.0,0.0,-180.944049614321,755.6299999999974,-0.16000000000000014,1.6899999999999995,0.0027277940695780156,-0.0010093690269896705,0.007040667920234167,-0.018836667781189864,-0.032284653198726754,21.0,-0.12900340023248336,-0.011611143384766605
2022-05-24,-0.011611143,0.018537179,0.0075069,-0.0035738222668873147,-0.950000763,0,0,0,0.002246896188404645,4.778106869,0.0,0.0,0.0,-195.71778311442995,721.5599999999977,-0.21000000000000085,1.6199999999999992,-0.015323417021069208,0.0027277940695780156,-0.0010093690269896705,0.0013766976693168065,0.002563077942734804,22.0,-0.13905817993156855,0.0014849404214864884
2022-05-25,0.00148494,-0.007663042,-0.017522787,-0.00044763784276718527,0.970001221,0,0,0,-0.001747191802748862,4.778106869,0.0,0.0,0.0,-186.2148242894218,772.3900000000067,-0.34999999999999964,1.5,-0.011543994203615626,-0.015323417021069208,0.0027277940695780156,0.007040667920234167,-0.014738982483594731,23.0,-0.13777878294334367,0.012514004991075446
2022-05-26,0.012514005,0.008796171,0.004898212,0.010909641529309127,-1.079999924,0,0,0,0.009200642457329735,4.778106869,0.0,0.0,0.0,-131.785102704927,702.9700000000012,-0.019999999999999574,0.9800000000000004,0.0014860434914443221,-0.011543994203615626,-0.015323417021069208,-0.0010093690269896705,0.0008233179316032846,24.0,-0.1269211477713783,0.007487814125693127
2022-05-27,0.007487814,0.019784218,0.015515537,0.012324129723520101,-0.870000839,0,0,0,0.0,4.778106869,0.0,0.0,0.0,-65.10676285235797,1013.0400000000009,-0.14999999999999858,0.8600000000000012,0.01259263279211531,0.0014860434914443221,-0.011543994203615626,0.0027277940695780156,0.013707258352518181,25.0,-0.12035915879134962,0.004160348085241618
2022-05-30,0.004160348,0.024252844,0.011480587,0.0,-1.780000687,1,0,0,-0.011451472261147013,4.778106869,0.0,0.0,0.0,-3.0997051195286076,396.33000000000175,-0.1999999999999993,0.6500000000000004,0.007515917907390035,0.01259263279211531,0.0014860434914443221,-0.015323417021069208,-0.018836667781189864,26.0,-0.1166919235037992,0.000882507232291724
2022-05-31,0.000882507,0.024252844,0.011480587,-0.0046038204788773985,-1.780000687,0,0,0,-0.012699554678358054,4.778106869,0.0,0.0,0.0,43.75752878273022,320.8199999999997,-0.16000000000000014,0.5999999999999996,0.004169014347391364,0.007515917907390035,0.01259263279211531,-0.011543994203615626,0.0013766976693168065,27.0,-0.11591205366817936,-0.007505203916162143
2022-06-01,-0.007505204,-0.005627149,0.013933404,-0.009049832471878553,0.470001221,0,0,0,0.007679463737451093,4.778106869,0.0,0.0,0.0,55.58233997970444,425.25999999999476,-0.14000000000000057,0.4599999999999991,0.0008828967563767609,0.004169014347391364,0.007515917907390035,0.0014860434914443221,0.007040667920234167,28.0,-0.12252247666957816,-0.012192312945267235
2022-06-02,-0.012192313,-0.008121125,-0.007060387,0.020845533458286894,-0.5,0,0,0,-0.006057549857974397,4.778106869,0.0,0.0,0.0,32.192771139155866,689.7899999999936,0.35999999999999943,0.21999999999999886,-0.007477110200208248,0.0008828967563767609,0.004169014347391364,0.01259263279211531,-0.0010093690269896705,29.0,-0.13315600187825494,-0.02209543337237454
2022-06-03,-0.022095433,0.0188643,0.017094299,-0.015538097688886301,-0.970001221,0,0,0,-0.0015201576480869128,4.778106869,0.0,0.0,0.0,-37.95551496206792,1008.4800000000032,0.5199999999999996,0.370000000000001,-0.012118287848921439,-0.007477110200208248,0.0008828967563767609,0.007515917907390035,0.0027277940695780156,30.0,-0.15209924541436548,0.006329454976660144
2022-06-06,0.006329455,-0.016547559,-0.016386201,0.0037423967024780742,0.070001602,1,0,0,-0.0028237640027453637,4.778106869,0.0,0.0,0.0,-58.000555824310595,642.189999999995,0.6099999999999994,0.45000000000000107,-0.021853117258879617,-0.012118287848921439,-0.007477110200208248,0.004169014347391364,-0.015323417021069208,31.0,-0.14671547557283493,-0.0002116768155160639
2022-06-07,-0.000211677,0.003040127,0.005413733,0.0024141482956554637,0.279998779,0,0,0,0.011910162034148157,4.778106869,0.0,0.0,0.0,-62.761747258922355,330.1800000000003,0.6800000000000015,0.4800000000000004,0.006349528305540364,-0.021853117258879617,-0.012118287848921439,0.0008828967563767609,-0.011543994203615626,32.0,-0.1468960770084521,-0.00036693243814096696
2022-06-08,-0.000366932,0.009546545,0.003046919,-0.012573226323977192,-1.049999237,0,0,0,0.016199731214108608,4.778106869,0.0,0.0,0.0,-57.96230566138661,228.8199999999997,0.9900000000000002,0.7599999999999998,-0.00021165441355963655,0.006349528305540364,-0.021853117258879617,-0.007477110200208248,0.0014860434914443221,33.0,-0.1472090510872206,0.004389535956585111
2022-06-09,0.004389536,-0.010931819,0.005368343,-0.021086439165071687,-0.060001373,0,0,0,-0.017689914773208595,4.778106869,0.0,0.0,0.0,-34.650843020523666,441.4599999999991,0.5600000000000005,0.7599999999999998,-0.0003668651266670597,-0.00021165441355963655,0.006349528305540364,-0.012118287848921439,0.01259263279211531,34.0,-0.14345746672008097,0.006657163768784556
2022-06-10,0.006657164,-0.024070229,-0.023947401,-0.023395572784991537,2.130001068,0,0,0,0.01496678866459095,4.778106869,0.0,0.0,0.0,5.245127857818034,361.0899999999965,0.40000000000000036,0.6400000000000006,0.004399184081306906,-0.0003668651266670597,-0.00021165441355963655,-0.021853117258879617,0.007515917907390035,35.0,-0.13773630056019281,-0.0273810375179873
2022-06-13,-0.027381038,-0.029424134,-0.011122115,-0.034710159866911214,1.659999847,1,0,0,0.002370282172295514,4.778106869,0.0,0.0,0.0,-36.7781552644135,1234.6800000000003,0.3100000000000005,0.5600000000000005,0.00667937193729351,0.004399184081306906,-0.0003668651266670597,0.006349528305540364,0.004169014347391364,36.0,-0.16102567659865108,0.004265603143043011
2022-06-14,0.004265603,-0.038707906,-0.035638517,-0.009172095453250095,6.270000458,0,0,0,0.006022741604728728,4.778106869,0.0,0.0,0.0,-44.2876633053512,457.8400000000038,0.25,0.5600000000000005,-0.027009574975252804,0.00667937193729351,0.004399184081306906,-0.00021165441355963655,0.0008828967563767609,37.0,-0.15743930149932028,0.00931256197497555
2022-06-15,0.009312562,-0.003017783,0.013762414,0.017546406581905077,-1.330001831,0,0,0,0.0062657650192942576,4.778106869,0.0,0.0,0.0,-16.309138307881994,480.3099999999977,-0.03999999999999915,0.46000000000000085,0.004274713777641104,-0.027009574975252804,0.00667937193729351,-0.0003668651266670597,-0.007477110200208248,38.0,-0.14955625406353235,0.007006730084934939
2022-06-16,0.00700673,0.014155599,0.013084811,-0.02435914805112394,-3.069997787,0,0,0,0.00414502814737312,4.778106869,0.0,0.0,0.0,26.564639450683103,441.3000000000029,-0.3100000000000005,0.5899999999999999,0.009356058797681532,0.004274713777641104,-0.027009574975252804,0.004399184081306906,-0.012118287848921439,39.0,-0.14357649948446494,0.009791314566268024
2022-06-17,0.009791315,-0.033655979,-0.031139621,-0.003423808473945384,3.329999924,0,0,0,0.0035258248363493204,4.778106869,0.0,0.0,0.0,84.07539266543404,690.4799999999959,-0.22000000000000064,0.5500000000000007,0.007031334650456689,0.009356058797681532,0.004274713777641104,0.00667937193729351,-0.021853117258879617,40.0,-0.13348670109079175,-0.00866997320776902
2022-06-20,-0.008669973,0.002153304,0.003788127,0.0,-1.820001602,1,0,0,0.009150731665476055,4.778106869,0.0,0.0,0.0,98.13476248154598,617.7999999999956,-0.20000000000000107,0.5199999999999996,0.009839406319074762,0.007031334650456689,0.009356058797681532,-0.027009574975252804,0.006349528305540364,41.0,-0.13827961114583265,0.01776900770584515
2022-06-21,0.017769008,0.002153304,0.003788127,0.002202378305899033,-1.820001602,0,0,0,0.002904725332373326,4.778106869,0.0,0.0,0.0,155.0120680175953,819.5200000000041,-0.20000000000000107,0.5700000000000003,-0.008632497373089576,0.009839406319074762,0.007031334650456689,0.004274713777641104,-0.00021165441355963655,42.0,-0.11842615063806694,-0.0015958284519089802
2022-06-22,-0.001595828,0.024861932,0.016004611,-0.009332117689754976,-0.939998627,0,0,0,0.01069160486819279,4.778106869,0.0,0.0,0.0,183.26692848842816,472.0,-0.20000000000000107,0.6099999999999994,0.01792781574924751,-0.008632497373089576,0.009839406319074762,0.009356058797681532,-0.0003668651266670597,43.0,-0.11983186932807222,0.006077615789606592
2022-06-23,0.006077616,-0.001814725,-0.018022964,-0.0037077711854269805,-1.239999771,0,0,0,0.0009474039064290236,4.778106869,0.0,0.0,0.0,212.52832773475342,525.2700000000041,0.009999999999999787,0.6199999999999992,-0.0015945557947558697,0.01792781574924751,-0.008632497373089576,0.007031334650456689,0.004399184081306906,44.0,-0.11213868579306574,-0.039761824863142
2022-06-24,-0.039761825,0.009754861,0.003026318,0.029284687130493228,0.099998474,0,0,0,-0.013346256790787017,4.778106869,0.0,0.0,0.0,117.61645667420669,2226.929999999993,-0.07000000000000028,0.629999999999999,0.00609612196860243,-0.0015945557947558697,0.01792781574924751,0.009839406319074762,0.00667937193729351,45.0,-0.14674902691021674,0.019939799935611804
2022-06-27,0.0199398,0.031299068,0.023395906,-0.0019258992301225029,-1.819999695,1,0,0,-0.0019212008903903982,4.778106869,0.0,0.0,0.0,108.61361636768447,898.1399999999994,-0.10999999999999943,0.6099999999999994,-0.03898169743780988,0.00609612196860243,-0.0015945557947558697,-0.008632497373089576,-0.027009574975252804,46.0,-0.1295646157181306,-0.002700727179116216
2022-06-28,-0.002700727,-0.003827169,0.001229214,-0.005315335634642386,-0.279998779,0,0,0,-0.006027745797517313,4.778106869,0.0,0.0,0.0,93.70991034729434,534.6900000000023,-0.11999999999999922,0.6100000000000012,0.02013992568898937,-0.03898169743780988,0.00609612196860243,0.01792781574924751,0.004274713777641104,47.0,-0.13191225262776318,-0.011265978287523421
